I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,D
9.7002,38.36,37.517,22.542,31.591,20.663,11.965,58.425,27.027,42.078,36.513,9.5227,9.9219,29.169,19.88,101.5
28.216,30.363,42.239,20.14,27.651,43.83,41.538,17.986,39.287,25.358,43.757,29.638,24.222,47.835,20.761,116.64
28.274,10.021,29.136,25.199,23.48,23.619,35.443,35.714,41.415,25.063,33.318,31.438,26.564,23.614,32.1,98.061
30.803,45.498,23.704,40.611,44.559,19.048,23.775,37.316,25.211,35.463,40.306,56.086,30.518,43.547,25.453,124.53
45.955,18.887,28.531,19.538,43.324,31.063,42.757,17.699,26.642,34.49,16.157,37.631,17.972,22.107,40.873,118.08
35.67,33.359,20.154,31.952,22.475,38.896,31.651,36.657,43.612,20.953,41.573,27.619,19.883,27.646,31.984,117.05
32.483,24.342,20.015,47.763,52.75,24.415,18.176,28.789,30.733,21.226,23.187,40.246,29.787,15.777,18.115,114.93
31.278,42.481,41.036,37.012,12.312,31.121,36.237,33.827,18.566,33.559,28.945,29.527,41.161,34.741,24.536,124.21
45.997,27.788,12.659,31.141,43.383,26.378,24.162,27.726,18.059,25.979,17.277,27.623,21.142,35.405,34.71,117.19
35.872,37.499,30.884,53.033,31.826,26.627,31.312,36.785,42.603,26.886,33.06,23.274,14.659,44.567,24.193,129.81
14.684,40.352,28.977,28.423,30.224,33.319,28.103,25.365,41.763,32.155,14.218,45.731,29.937,35.35,43.129,107.34
24.256,35.474,43.171,31.003,29.487,40.606,31.195,30.071,37.003,23.082,27.455,47.236,31.515,40.502,27.442,119.86
23.395,28.786,19.064,39.102,24.131,23.999,45.911,41.605,14.229,42.41,30.305,40.078,45.675,32.299,18.692,105.99
21.556,23.747,16.853,32.386,25.308,49.872,43.219,42.411,38.548,17.721,44.067,31.166,28.856,48.412,25.232,103.3
34.119,29.509,40.409,10.933,26.082,25.035,44.831,33.904,33.945,25.158,28.128,32.767,32.347,14.627,24.205,114.55
33.508,25.091,23.483,38.41,37.481,31.878,32.346,24.231,32.814,22.931,39.18,38.114,25.892,43.272,24.507,115.29
19.559,46.098,34.126,36.288,18.805,25.901,28.797,29.257,24.011,29.954,33.196,25.155,48.168,20.318,37.795,114.45
44.07,31.369,16.483,19.95,43.427,32.753,14.964,37.601,5.4379,37.163,30.656,36.935,40.899,24.887,41.356,116.31
23.106,28.071,29.71,40.502,28.772,41.209,26.56,50.514,44.618,27.4,25.452,38.813,47.244,35.109,31.681,113.57
57.361,27.747,43.769,34.129,21.789,19.323,25.316,35.764,36.782,39.356,20.169,35.177,31.114,45.587,34.594,135.87
33.008,46.01,41.481,22.5,23.576,46.358,36.203,23.709,35.019,35.604,28.123,43.303,37.7,28.343,54.918,128.5
23.936,21.488,24.492,21.25,33.466,33.34,35.057,26.478,20.859,45.132,20.852,15.54,26.423,31.315,37.589,100.55
29.362,38.999,27.165,26.683,17.998,30.453,36.229,21.292,20.117,31.529,25.243,23.343,31.315,10.969,27.385,112.58
17.887,31.067,19.527,28.403,19.987,21.219,38.043,32.083,33.008,23.617,31.398,18.159,27.101,48.544,39.513,97.505
33.12,13.963,34.005,14.418,47.859,30.38,20.329,22.013,8.5239,32.195,43.364,29.376,25.968,37.765,32.651,104.13
14.223,40.199,19.424,23.395,41.413,3.6123,25.555,22.446,29.831,61.765,26.217,29.338,12.821,17.693,22.624,97.153
40.959,28.329,38.1,50.756,44.194,35.004,26.172,7.9469,22.647,31.882,35.197,28.143,15.865,19.919,37.545,130.46
33.208,31.133,44.86,30.766,38.157,30.48,42.961,34.506,47.738,14.78,31.878,49.067,40.599,33.684,31.963,126.78
33.724,31.341,38.169,47.773,23.99,38.452,31.201,22.541,20.928,26.001,21.72,32.498,50.499,41.316,36.079,124.31
35.636,41.888,36.998,23.488,34.455,39.583,47.665,23.059,40.288,30.157,26.613,38.598,29.789,37.107,27.45,129.31
33.65,19.64,35.456,47.563,35.06,21.738,30.723,14.328,22.489,38.645,41.363,5.1681,35.836,32.745,24.352,115.72
32.609,31.96,48.047,41.398,18.486,16.618,36.642,19.256,17.852,22.406,36.425,34.526,24.319,31.846,27.51,121.08
32.288,25.047,36.801,36.714,16.253,13.808,33.633,30.599,21.665,18.132,52.646,26.957,41.379,46.573,23.145,111.35
42.473,27.83,23.482,24.438,41.359,30.298,44.156,41.369,37.005,23.158,26.242,26.181,26.214,28.038,27.401,121.97
40.199,22.436,32.886,29.934,20.77,36.426,21.346,26.575,34.541,18.715,25.084,21.924,40.139,39.977,35.708,115.54
24.989,26.522,39.687,30.116,19.927,32.158,24.636,44.712,24.775,26.67,17.359,24.034,17.757,37.638,30.47,109.61
34.478,30.053,17.233,38.887,18.886,40.553,28.051,20.027,20.585,35.198,26.091,16.584,10.614,13.951,23.196,111.34
13.139,45.432,47.017,41.564,31.967,42.522,7.1564,22.951,29.937,13.89,3.8049,24.626,10.935,41.171,43.05,115.54
39.868,29.912,37.744,42.026,29.366,42.275,38.556,34.348,29.287,25.9,20.348,28.122,60.167,43.018,35.847,130.17
25.727,40.574,33.116,25.507,31.757,31.776,27.769,32.196,23.751,32.738,38.819,28.72,36.281,32.093,20.69,116.85
38.874,38.831,7.8292,32.818,18.338,13.836,39.287,41.598,41.263,36.433,18.971,22.508,40.002,42.436,28.265,112.71
25.337,49.504,52.313,32.381,17.456,32.435,52.278,23.724,34.268,27.473,35.168,19.143,22.939,43.073,22.786,129.11
37.893,40.434,34.156,43.213,50.091,44.257,36.233,32.953,24.751,26.373,12.503,29.98,25.685,42.582,28.715,136.66
33.368,39.416,26.783,48.191,28.862,16.46,31.36,32.98,34.214,52.827,1.6308,13.198,29.436,39.197,38.405,122.28
53.948,33.118,14.753,41.101,26.084,33.507,20.833,18.928,24.62,18.45,22.694,34.901,19.096,22.897,37.094,126.3
25.799,17.95,31.642,28.782,24.373,20.803,30.695,15.166,15.458,22.335,30.423,18.201,26.462,33.484,44.653,98.835
19.116,14.385,24.651,56.045,4.9146,25.612,42.846,32.658,36.599,45.496,15.718,30.165,39.396,23.035,20.232,96.037
32.957,26.002,47.426,37.048,22.259,6.3927,31.859,27.528,10.009,21.205,25.465,34.119,29.391,24.22,24.907,114.48
36.706,34.537,30.866,42.101,48.306,39.034,15.577,42.551,44.745,28.967,14.838,37.516,25.277,19.404,57.845,129.36
33.669,36.957,32.661,25.314,47.46,20.603,29.316,26.98,46.433,36.384,39.713,31.249,41.463,29.579,28.135,122.91
32.711,15.368,40.579,16.82,37.337,27.727,24.973,43.847,32.89,33.175,26.58,44.144,29.02,24.665,35.541,109.38
37.639,35.879,42.287,43.379,30.827,35.524,26.893,30.554,18.374,10.98,-0.34232,32.75,33.357,44.734,37.011,128.58
18.008,36.218,30.631,44.648,10.956,31.224,33.303,10.657,32.701,16.902,24.75,25.738,26.351,21.299,32.364,105.92
31.44,39.675,21.64,16.525,25.537,36.752,20.503,33.899,23.632,22.471,46.333,37.068,27.553,27.796,32.508,111.35
29.589,24.059,27.957,10.737,30.68,21.729,20.289,29.438,28.667,24.441,37.922,39.264,28.783,24.784,10.898,100.64
-2.9401,32.486,50.297,33.023,43.96,36.605,24.384,31.64,37.587,31.851,28.827,39.858,42.323,9.0384,28.328,101.13
19.483,56.8,24.659,20.144,36.233,11.537,35.689,40.587,31.785,38.775,31.896,33.047,21.803,26.538,39.009,114.47
30.372,12.786,49.854,34.721,21.12,45.965,55.629,40.942,9.991,20.243,26.837,28.379,19.959,20.218,34.877,114.66
18.913,17.846,31.46,46.525,39.057,23.546,17.882,17.516,48.288,18.911,33.912,41.789,40.233,33.893,13.251,102.77
54.509,32.177,33.146,23.345,21.376,24.974,20.429,27.391,24.223,18.292,26.44,26.67,12.452,42.177,43.178,127.05
27.426,41.607,13.418,14.461,35.246,26.995,24.163,19.962,31.024,33.289,49.07,19.316,42.346,21.412,41.339,105.53
28.193,36.412,36.141,37.85,16.621,29.67,27.18,37.746,43.699,34.383,25.876,22.967,29.082,27.768,18.694,118.38
20.067,23.044,33.697,36.142,25.709,25.678,41.369,63.528,43.383,14.823,51.462,38.653,16.778,28.845,20.766,107.72
41.327,24.525,15.178,25.324,29.298,25.157,24.011,32.379,40.234,36.796,53.163,40.447,24.366,28.585,27.032,111.18
32.085,38.733,9.433,23.195,46.688,45.373,26.342,22.022,36.29,23.533,24.485,38.748,18.134,33.142,22.139,113.32
27.767,26.384,31.323,22.34,22.128,36.945,22.129,20.35,29.425,26.884,38.291,20.857,23.664,29.362,27.992,105.81
42.807,23.041,35.85,26.906,27.923,47.975,22.306,28.328,36.582,1.0159,26.493,23.118,18.405,9.6851,33.67,119.73
30.943,42.274,31.111,28.236,37.3,25.873,18.761,39.14,42.233,22.415,38.121,32.061,31.044,39.938,20.155,121.81
22.849,18.467,31.588,46.708,21.733,20.262,20.629,23.448,31.647,39.865,41.893,24.134,31.069,13.869,18.6,102.68
40.717,19.847,34.255,39.299,2.4571,24.519,23.377,32.074,37.567,48.662,32.415,38.555,4.4751,37.815,21.773,111.86
41.876,50.358,29.002,26.344,54.693,14.386,21.671,53.629,36.806,39.171,16.126,36.184,53.779,33.167,22.841,134.98
20.345,33.366,20.427,14.906,28.514,14.906,48.361,28.124,26.991,29.02,43.87,34.571,17.965,35.032,22.804,98.34
25.912,26.393,35.24,37.804,26.868,33.786,22.711,13.119,34.785,40.167,40.646,37.764,46.491,38.095,25.722,111.66
11.336,38.835,22.92,25.407,21.208,50.399,12.406,41.194,12.455,24.077,43.546,35.35,34.029,46.755,31.036,98.424
27.813,39.01,31.145,30.883,30.901,21.832,19.457,42.974,20.428,10.07,32.137,34.753,33.578,25.868,7.0107,115
32.548,12.644,12.062,6.9899,39.885,29.251,17.636,24.065,22.32,18.584,32.931,44.498,25.689,16.403,51.8,89.133
11.037,55.756,32.803,26.332,35.032,28.025,18.083,25.086,49.024,25.527,42.935,38.001,49.357,23.663,19.777,113.03
34.323,40.573,29.888,36.067,34.241,44.402,45.779,13.002,13.371,16.53,23.004,41.158,27.649,34.264,32.189,125.77
34.603,36.093,23.64,37.688,12.582,25.366,27.607,30.571,38.034,8.3975,38.02,34.727,12.899,21.576,19.212,114.37
29.476,18.611,36.018,38.327,32.753,39.357,32.475,11.442,34.163,18.477,26.892,21.678,46.547,29.412,26.769,111.95
36.758,27.013,34.257,36.387,30.85,24.955,21.785,27.988,31.596,38.553,35.166,16.718,27.222,26.624,33.153,119.29
26.863,51.628,39.22,22.188,33.645,11.937,20.954,32.138,44.856,27.747,41.075,5.6612,30.587,17.829,17.596,121.09
25.333,26.104,30.736,14.628,31.589,34.074,25.969,21.307,44.35,28.791,35.13,36.025,38.646,7.6722,29.052,104.14
38.217,13.958,51.943,52.662,24.31,33.771,29.773,20.705,31.664,9.2949,15.049,10.36,44.512,29.709,18.6,122.2
25.833,38.713,13.07,31.038,27.3,24.054,33.001,43.556,34.774,37.917,14.698,18.083,39.184,41.911,26.236,108.13
22.186,43.151,36.406,26.897,30.69,14.292,32.533,28.071,16.257,22.961,28.669,33.573,41.385,27.672,34.524,113.22
23.755,34.657,32.399,19.212,29.643,24.835,36.559,46.595,25.478,44.567,29.565,31.676,29.324,29.99,13.121,110.48
40.162,21.101,26.074,33.302,40.208,27.397,44.024,36.157,19.793,18.886,27.393,41.702,48.087,32.644,34.741,118.42
30.817,28.541,32.35,33.944,50.501,34.464,27.605,22.492,21.063,44.579,39.834,41.442,21.26,33.364,28.998,119.82
36.697,18.905,29.242,24.538,27.037,23.289,21.408,30.706,33.849,9.2058,28.968,39.278,21.069,28.554,32.27,107.14
30.896,15.525,21.206,15.837,17.336,25.098,33.027,25.221,26.365,36.438,16.585,44.895,27.206,45.992,27.694,94.141
27.986,37.162,44.947,44.476,38.119,46.638,21.172,26.793,27.691,32.927,19.948,21.1,17.548,41.996,49.349,128.4
18.066,30.478,59.98,43.436,46.153,13.221,24.693,36.893,37.613,36.227,33.971,25.765,27.28,45.981,11.022,120.94
32.388,4.5656,35.703,26.375,43.831,16.367,34.142,26.516,43.259,18.872,38.864,36.347,23.61,52.26,-4.2831,102.58
35.889,26.718,17.26,27.538,39.424,38.073,29.885,25.533,37.971,40.084,19.663,29.384,21.078,28.281,19.498,113.4
45.007,24.496,46.52,19.729,48.716,31.328,33.838,37.689,38.614,28.534,18.764,30.781,29.944,28.665,28.591,129.98
40.719,18.861,38.826,28.766,13.39,18.291,43.256,29.07,35.422,32.901,10.478,32.364,10.63,18.228,24.456,113.44
23.034,30.661,38.784,36.578,55.192,15.055,35.315,13.937,29.18,45.298,24.386,11.483,23.848,44.474,48.338,115.68
53.391,18.094,23.156,36.322,15.625,21.74,36.275,6.8875,26.529,37.051,27.628,39.36,37.608,39.198,26.475,116.84
27.91,46.563,19.401,27.612,24.65,33.444,25.628,22.722,30.659,37.474,19.691,8.6476,34.518,36.052,35.647,113.9
37.338,18.958,36.327,30.914,4.702,30.118,22.659,27.687,24.699,9.2136,-2.2293,41.866,25.299,19.118,25.455,105.14
34.987,30.68,34.335,41.284,23.72,37.314,15.194,25.318,26.355,23.004,33.38,29.428,40.89,19.692,35.252,120.01
8.1988,37.145,49.472,26.411,61.793,24.721,17.278,30.355,16.346,28.671,21.18,10.604,22.843,39.913,11.414,109.51
24.294,25.983,37.514,38.524,17.456,31.407,52.702,36.464,24.544,35.234,33.741,52.845,18.086,17.885,31.746,112.8
37.216,48.23,32.904,13.576,20.872,32.171,49.63,31.321,39.007,13.596,34.764,29.378,38.131,15.2,34.299,124.84
28.552,25.349,28.008,24.441,18.603,30.624,27.342,48.856,32.234,28.83,20.806,32.139,13.258,28.262,37.999,105.89
16.166,39.811,28.751,27.026,27.13,50.301,51.69,18.703,33.271,47.939,33.015,27.148,29.589,10.04,42.666,111.25
23.358,24.367,25.146,40.879,27.365,46.035,17.517,31.993,35.286,45.19,27.321,14.304,20.197,32.201,30.144,107.51
13.953,10.618,24.062,39.417,36.534,20.415,38.822,36.004,33.623,30.106,36.816,29.06,32.275,25.563,23.982,92.069
38.988,15.512,38.599,33.381,34.202,23.58,38.072,28.704,21.245,23.425,37.412,26.848,35.799,21.067,37.841,116.6
32.949,43.795,37.201,36.377,21.972,17.601,33.124,10.028,31.564,48.756,23.438,24.411,42.514,17.826,24.121,123.1
33.685,26.897,32.817,33.783,18.874,29.216,9.7487,39.884,27.304,42.466,22.706,19.388,38.602,21.367,30.147,112.35
24.937,18.536,36.171,39.831,46.774,30.445,16.463,41.817,31.471,18.523,22.19,31.858,37.944,45.365,40.483,110.97
30.564,22.475,41.607,36.284,41.188,19.546,44.577,25.137,15.313,25.021,14.317,2.1176,34.728,24.794,40.632,115.74
12.756,40.721,29.336,44.409,46.078,14.092,51.048,50.45,20.971,32.848,47.332,20.99,23.551,26.947,45.253,113.79
28.536,15.745,7.6242,28.04,35.3,33.347,22.919,43.876,45.956,38.535,47.774,20.805,29.255,27.663,32.03,96.902
35.203,53.286,37.725,41.937,36.586,16.943,31.185,43.017,32.806,41.012,33.301,28.116,36.947,11.524,31.754,137.17
27.303,18.634,21.293,23.908,27.3,42.292,34.74,30.061,23.513,31.976,30.068,26.356,22.347,40.925,27.036,101.28
13.368,24.239,38.939,28.868,40.819,28.398,31.318,59.606,22.387,22.627,32.611,43.574,29.985,23.862,30.973,104.67
24.526,20.615,43.254,17.834,25.498,26.156,27.937,45.834,27.636,39.865,18.954,30.44,22.36,21.716,21.941,104.94
38.374,39.512,26.85,27.748,44.094,26.212,18.711,25.966,41.655,28.697,34.499,32.973,35.134,19.984,28.968,124.47
28.152,36.447,37.965,39.019,10.112,15.897,41.933,39.929,45.395,41.079,25.675,37.009,17.292,30.544,21.374,117.19
17.604,22.636,8.0628,8.8471,15.978,35.367,35.161,34.303,28.59,36.386,20.777,51.441,10.862,41.925,35.055,81.693
27.607,15.587,25.277,35.997,36.084,49.06,31.345,22.716,33.551,48.728,37.99,30.021,45.852,21.329,14.127,108.09
19.212,29.756,38.46,25.074,51.339,37.507,25.431,40.989,40.115,43.944,30.756,32.569,28.653,15.089,28.441,113.92
29.433,24.288,51.771,21.663,26.64,35.387,26.99,11.055,39.545,34.037,35.678,24.419,23.903,14.789,21.882,114.51
26.406,49.492,39.147,26.434,57.503,27.306,39.159,24.407,38.66,35.519,23.361,18.248,36.58,40.354,23.499,129.77
28.671,29.784,33.495,13.59,28.458,22.286,40.597,46.413,17.539,20.007,37.243,22.862,23.31,32.25,10.814,108.34
41.788,32.986,38.034,32.26,35.191,19.164,47.423,26.589,45.832,27.894,18.289,36.905,17.273,29.047,15.413,129.09
26.55,26.301,26.1,21.929,27.248,30.761,44.932,37.132,44.772,33.004,39.315,26.004,23.318,27.61,23.522,107.57
24.495,30.604,34.762,26.616,8.942,28.982,32.805,26.75,41.942,18.558,25.812,36.903,33.944,10.195,37.775,105.6
28.955,35.878,35.908,32.933,32.567,13.826,34.796,26.863,28.958,67.132,24.847,24.397,37.556,26.308,19.215,118.25
22.195,37.574,29.963,10.778,18.343,38.385,26.468,21.247,32.472,36.645,39.813,17.304,15.393,16.461,32.034,103.33
14.69,18.758,34.422,23.646,25.375,24.087,30.483,28.585,51.477,31.44,30.459,33.126,18.906,26.086,50.097,94.671
33.393,46.837,23.928,6.587,52.001,18.113,34.884,25.052,28.207,28.02,29.058,31.752,35.8,35.652,30.326,117.07
14.009,37.054,34.705,50.915,18.654,34.225,36.117,40.887,42.201,24.024,34.674,24.718,30.097,27.848,33.305,113
38.498,19.246,19.453,34.936,33.573,4.9642,29.191,15.268,36.855,37.05,32.902,46.898,43.476,27.114,27.829,106.24
44.154,29.914,21.474,11.037,24.582,35.113,22.907,19.69,45.873,33.336,47.975,22.619,39.105,30.7,28.528,113.4
39.276,30.111,20.743,28.684,10.267,19.634,32.815,27.844,34.475,25.395,26.705,19.573,24.412,33.127,29.839,109.82
8.1839,33.075,38.134,41.273,46.471,9.8104,38.715,27.952,24.987,20.048,41.466,36.076,34.963,55.774,32.92,105.2
26.318,21.75,13.324,5.5872,31.127,29.685,42.497,28.06,36.051,35.483,34.899,45.111,26.64,20.044,26.892,92.7
28.653,43.639,23.807,42.077,17.123,31.942,44.613,19.234,42.388,23.578,15.981,17.815,30.012,35.359,27.894,118.69
13.472,32.386,54.149,30.22,31.752,45.757,17.964,25.4,23.28,42.889,32.309,35.787,29.033,29.252,28.357,112.79
21.051,29.825,43.081,29.197,33.385,43.709,28.467,30.465,33.49,19.397,16.538,13.72,36.39,25.786,25.033,113.64
40.066,24.694,37.987,25.659,22.733,39.957,45.868,39.038,35.713,31.972,49.039,37.383,33.658,19.31,44.438,123.03
20.224,35.4,24.16,38.711,17.593,-4.7355,38.259,28.551,40.153,27.2,32.829,29.84,40.346,19.778,13.714,99.429
16.986,21.083,28.254,18.451,36.301,30.805,35.698,28.685,23.557,28.236,24.003,32.248,39.308,22.75,41.521,96.155
28.876,23.752,19.063,19.025,37.531,32.843,23.669,27.084,30.292,44.455,43.782,34.805,26.059,22.182,32.991,103.3
32.992,13.887,44.96,35.809,36.973,27.48,38.226,18.69,25.793,45.805,19.836,17.651,20.537,34.79,28.509,115.01
23.251,25.485,34.994,29.991,30.387,30.514,31.109,16.991,39.612,10.551,23.363,32.769,27.345,40.001,26.696,106.92
55.711,32.126,36.599,34.852,35.308,30.522,31.742,4.1345,25.204,19.882,38.374,29.32,21.061,40.491,41.882,135.71
27.004,32.129,19.149,25.034,41.393,16.306,23.326,38.612,18.999,25.674,15.848,38.189,33.192,29.501,15.348,105.5
38.523,27.848,41.33,44.597,36.955,30.494,16.935,22.976,26.485,31.83,34.78,33.114,30.384,27.157,26.421,126.9
25.171,45.54,24.203,31.631,26.868,31.056,37.628,20.633,29.321,25.733,44.712,28.143,40.68,25.39,9.1906,116.31
36.283,40.58,15.942,16.146,28.405,14.984,19.041,28.831,32.67,25.978,15.268,31.029,35.942,36.644,35.642,109.11
17.005,41.797,33.056,17.741,21.495,32.747,18.426,34.2,13.903,19.044,33.979,16.298,31.612,37.415,29.299,103.62
34.759,32.059,42.76,26.844,19.946,16.265,22.336,22.287,39.377,30.269,26.788,44.715,41.065,36.441,37.959,117.07
39.626,19.354,22.615,33.75,35.528,35.264,25.624,11.884,37.97,27.249,40,27.099,31.306,35.773,48.482,113.22
33.862,32.089,35.44,23.378,24.853,40.744,23.537,24.152,32.726,32.023,14.284,23.55,26.909,23.615,19.625,116.92
21.432,23.03,25.836,17.796,43.476,32.006,40.351,43.441,45.867,43.426,21.744,30.22,37.793,29.469,29.707,104
18.44,25.922,38.758,19.844,34.773,42.532,33.696,17.462,36.585,26.543,17.335,49.197,33.298,33.799,28.884,105.43
37.764,40.008,14.347,17.335,22.732,26.688,23.725,35.452,31.157,27.144,20.959,35.843,31.465,27.156,22.95,111.62
20.787,53.354,27.692,22.662,53.968,33.837,5.4325,30.983,0.95463,26.359,42.262,23.582,19.727,40.996,30.429,114.79
25.869,25.406,27.18,23.784,27.724,34.633,30.817,26.186,21.631,26.35,36.155,28.623,51.342,28.123,35.091,104.84
33.461,44.301,44.393,29.022,39.289,21.333,44.412,38.774,40.052,27.714,43.875,25.059,27.541,31.702,54.949,132.58
30.097,20.83,21.974,20.454,16.769,19.913,35.771,16.186,35.434,36.975,30.434,29.879,13.257,39.293,44.505,97.492
36.771,38.525,24.34,23.112,34.566,36.146,26.056,30.707,13.88,29.347,21.085,27.094,10.249,41.68,10.786,119.09
30.504,30.431,12.87,33.206,30.713,-4.4257,40.617,28.546,28.245,41.32,35.109,38.474,39.446,39.076,33.489,101.23
43.9,43.287,28.597,22.652,28.484,19.719,43.933,27.172,38.358,25.875,41.431,23.667,27.954,16.141,37.642,127.89
30.838,29.71,27.635,41.32,19.686,30.029,18.397,24.914,10.022,43.998,30.754,18.736,50.165,15.661,46.511,111.41
42.293,32.096,34.125,23.537,42.435,37.897,41.469,22.986,19.698,39.018,51.766,28.225,32.194,24.122,24.176,128.1
40.577,20.93,44.457,36.929,25.916,42.067,20.574,14.761,22.754,26.64,35.395,29.626,44.966,29.134,29.203,122.23
37.637,28.704,41.435,26.182,31.77,19.192,47.093,45.128,26.834,27.24,28.701,49.567,39.299,22.163,33.329,123.4
45,47.916,35.529,29.964,25.09,28.086,27.834,45.611,39.496,19.574,36.698,30.04,15.945,16.627,21.976,136.11
13.054,59.77,33.326,22.126,47.252,15.938,33.784,33.997,28.944,11.356,29.174,49.052,34.199,45.473,34.253,116.53
41.308,26.473,25.211,28.877,21.67,19.64,58.275,35.538,26.771,9.3743,40.022,19.363,30.423,45.61,31.115,116.3
20.058,34.005,43.847,26.976,40.664,19.999,36.43,30.562,30.347,52.767,28.589,25.638,38.278,48.924,26.168,115
35.177,25.276,39.137,26.072,34.584,44.644,48.808,27.876,20.329,24.168,33.557,11.874,19.01,14.016,7.1045,121.05
41.373,33.789,24.691,28.544,19.292,30.4,19.849,29.308,27.868,37.03,34.289,32.878,27.645,20.914,35.258,118.28
39.77,31.044,29.563,21.528,13.909,36.516,36.983,18.005,21.363,34.741,19.806,29.115,21.54,35.097,28.583,115.04
21.935,8.9941,21.311,42.818,21.664,27.851,30.58,20.41,13.707,23.594,24.956,57.518,18.916,31.097,26.732,91.323
33.966,28.688,26.43,33.052,18.791,25.057,26.078,32.472,12.303,27.089,27.335,25.872,36.504,41.286,34.527,110.63
40.503,37.296,33.065,28.678,18.987,17.413,27.968,20.71,25.571,8.172,19.962,14.535,30.794,49.302,28.872,118.98
29.91,33.243,33.974,14.743,47.73,40.188,20.853,33.198,32.13,40.538,45.137,22.386,29.869,13.041,42.539,117
33.903,9.2359,32.729,31.099,22.598,41.664,22.942,32.91,43.203,23.82,39.943,41.057,33.108,36.633,19.913,106.22
31.954,25.029,25.113,24.323,41.087,38.756,20.189,38.324,38.908,20.564,35.152,33.507,18.268,16.823,41.015,111.9
31.495,2.6066,39.348,25.381,34.554,30.443,26.318,24.75,17.92,40.432,54.829,30.705,32.514,43.534,34.938,100.85
18.632,40.326,34.636,29.906,31.506,52.648,23.766,35.095,17.164,12.964,36.572,8.8919,25.793,28.26,31.93,113.95
21.149,23.569,20.951,43.846,22.45,30.713,32.126,38.771,42.944,25.609,37.087,28.909,50.924,18.981,22.401,103.69
18.453,28.118,18.564,30.414,37.834,29.474,25.253,26.081,40.436,24.01,21.047,31.762,44.894,27.709,22.169,100.3
40.727,34.879,32.607,45.818,20.026,9.2801,28.562,33.019,9.9348,30.861,23.573,22.186,29.368,18.47,34.147,122.17
31.924,23.691,12.903,35.411,45.417,7.55,50.485,37.681,31.752,40.628,36.476,31.406,21.547,42.936,11.656,107.74
